year,category,was_nominated,artist,track_name,popularity,danceability,energy,explicit,nomination_dec
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,57,0.647,0.165,False,2000
1984,"Best Country Vocal Performance, Female",1,Emmylou Harris,In My Dreams,41,0.431,0.93,False,1980
2014,Best Gospel Album,1,Erica Campbell,Help,51,0.837,0.554,True,2010
1982,Best Arrangement On An Instrumental Recording,1,,Flying,27,0.449,0.934,False,1980
1982,Best Arrangement On An Instrumental Recording,1,,Flying,67,0.747,0.855,False,1980
1992,Best Rap Performance By A Duo Or Group,1,Arrested Development,Tennessee,25,0.625,0.272,True,1990
1988,Best Jazz Fusion Performance,1,Yellowjackets,Politics,24,0.51,0.922,False,1980
1988,Best Jazz Fusion Performance,1,Yellowjackets,Politics,21,0.64,0.173,False,1980
1988,"Best Gospel Performance, Male",1,Larnelle Harris,Christmas,24,0.691,0.712,False,1980
1972,Best New Artist Of The Year,1,,America,24,0.397,0.408,False,1970
1972,Best New Artist Of The Year,1,,America,11,0.608,0.745,False,1970
1972,Best New Artist Of The Year,1,,America,49,0.521,0.419,False,1970
2019,Best Jazz Vocal Album,1,Catherine Russell,Alone Together,0,0.541,0.871,False,2010
2019,Best Jazz Vocal Album,1,Catherine Russell,Alone Together,60,0.552,0.915,False,2010
2019,Best Jazz Vocal Album,1,Catherine Russell,Alone Together,0,0.0743,0.135,False,2010
1999,Best Female Country Vocal Performance,1,Shania Twain,Man! I Feel Like A Woman!,3,0.654,0.889,False,1990
1999,Best Female Country Vocal Performance,1,Shania Twain,Man! I Feel Like A Woman!,0,0.654,0.889,False,1990
1999,Best Female Country Vocal Performance,1,Shania Twain,Man! I Feel Like A Woman!,78,0.657,0.639,False,1990
2019,Best Country Duo/Group Performance,1,Dan + Shay,Speechless,0,0.616,0.437,False,2010
2019,Best Country Song,1,,Speechless,0,0.616,0.437,False,2010
1999,Best Pop/Contemporary Gospel Album,1,Steven Curtis Chapman,Speechless,0,0.616,0.437,False,1990
2019,Best Country Duo/Group Performance,1,Dan + Shay,Speechless,72,0.616,0.438,False,2010
2019,Best Country Song,1,,Speechless,72,0.616,0.438,False,2010
1999,Best Pop/Contemporary Gospel Album,1,Steven Curtis Chapman,Speechless,72,0.616,0.438,False,1990
2019,Best Country Duo/Group Performance,1,Dan + Shay,Speechless,51,0.695,0.566,False,2010
2019,Best Country Song,1,,Speechless,51,0.695,0.566,False,2010
1999,Best Pop/Contemporary Gospel Album,1,Steven Curtis Chapman,Speechless,51,0.695,0.566,False,1990
2019,Best Country Duo/Group Performance,1,Dan + Shay,Speechless,54,0.358,0.697,False,2010
2019,Best Country Song,1,,Speechless,54,0.358,0.697,False,2010
1999,Best Pop/Contemporary Gospel Album,1,Steven Curtis Chapman,Speechless,54,0.358,0.697,False,1990
2019,Best Country Solo Performance,1,Blake Shelton,God's Country,0,0.537,0.754,False,2010
1986,Best R&B Performance By A Duo Or Group With Vocal,1,Prince & The Revolution,Kiss,0,0.461,0.887,False,1980
2003,Best Traditional Soul Gospel Album,1,The Blind Boys Of Alabama,Go Tell It On The Mountain,0,0.538,0.881,False,2000
2003,Best Traditional Soul Gospel Album,1,The Blind Boys Of Alabama,Go Tell It On The Mountain,1,0.508,0.485,False,2000
2000,Best Country Collaboration With Vocals,1,Faith Hill & Tim McGraw,Let's Make Love,0,0.35,0.459,True,2000
2001,Best Country Performance By A Duo Or Group With Vocal,1,Alison Krauss & Union Station,The Lucky One,0,0.674,0.866,False,2000
2001,Best Country Song,1,,The Lucky One,0,0.674,0.866,False,2000
2008,Best Contemporary R&B Album,1,Mary J. Blige,Growing Pains,1,0.606,0.735,False,2000
2008,Best Contemporary R&B Album,1,Mary J. Blige,Growing Pains,0,0.354,0.753,False,2000
2008,Best Contemporary R&B Album,1,Mary J. Blige,Growing Pains,31,0.631,0.891,True,2000
2003,Best Short Form Music Video,1,Johnny Cash,Hurt,74,0.534,0.392,False,2000
2003,Best Short Form Music Video,1,Johnny Cash,Hurt,56,0.566,0.124,False,2000
2003,Best Short Form Music Video,1,Johnny Cash,Hurt,57,0.607,0.479,False,2000
2003,Best Short Form Music Video,1,Johnny Cash,Hurt,57,0.607,0.479,False,2000
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.488,0.175,False,1990
1996,Best Country Song,1,,Blue,0,0.488,0.175,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.488,0.175,False,1990
1996,Best Country Song,1,,Blue,0,0.488,0.175,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.488,0.175,False,1990
1996,Best Country Song,1,,Blue,0,0.488,0.175,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,1,0.488,0.175,False,1990
1996,Best Country Song,1,,Blue,1,0.488,0.175,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.488,0.175,False,1990
1996,Best Country Song,1,,Blue,0,0.488,0.175,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.488,0.175,False,1990
1996,Best Country Song,1,,Blue,0,0.488,0.175,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,55,0.495,0.848,False,1990
1996,Best Country Song,1,,Blue,55,0.495,0.848,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,29,0.553,0.818,False,1990
1996,Best Country Song,1,,Blue,29,0.553,0.818,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,55,0.495,0.848,False,1990
1996,Best Country Song,1,,Blue,55,0.495,0.848,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,11,0.695,0.377,False,1990
1996,Best Country Song,1,,Blue,11,0.695,0.377,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,21,0.524,0.577,False,1990
1996,Best Country Song,1,,Blue,21,0.524,0.577,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,52,0.593,0.753,False,1990
1996,Best Country Song,1,,Blue,52,0.593,0.753,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.509,0.287,False,1990
1996,Best Country Song,1,,Blue,0,0.509,0.287,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,30,0.743,0.347,False,1990
1996,Best Country Song,1,,Blue,30,0.743,0.347,False,1990
1996,Best Female Country Vocal Performance,1,LeAnn Rimes,Blue,0,0.509,0.287,False,1990
1996,Best Country Song,1,,Blue,0,0.509,0.287,False,1990
2003,Best Male Rock Vocal Performance,1,Dave Matthews,Gravedigger,50,0.383,0.801,False,2000
2003,Best Male Rock Vocal Performance,1,Dave Matthews,Gravedigger,22,0.243,0.977,True,2000
2007,Best Female Country Vocal Performance,1,Carrie Underwood,Before He Cheats,78,0.519,0.749,False,2000
2007,Best Country Song,1,,Before He Cheats,78,0.519,0.749,False,2000
1979,"Best Country Vocal Performance, Male",1,Kenny Rogers,The Gambler,75,0.671,0.501,False,1970
1978,Best Country Song,1,,The Gambler,75,0.671,0.501,False,1970
1979,"Best Country Vocal Performance, Male",1,Kenny Rogers,The Gambler,37,0.792,0.527,False,1970
1978,Best Country Song,1,,The Gambler,37,0.792,0.527,False,1970
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,1,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,0,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,77,0.516,0.549,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,0,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,1,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,0,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,2,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,77,0.516,0.549,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,2,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,0,0.516,0.775,False,1980
1985,"Best Rock Vocal Performance, Male",1,Don Henley,The Boys Of Summer,77,0.516,0.549,False,1980
1987,"Best Gospel Performance, Female",1,Deniece Williams,I Believe In You,59,0.512,0.212,False,1980
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,72,0.489,0.581,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,72,0.489,0.581,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,1,0.757,0.688,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,1,0.757,0.688,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,60,0.671,0.742,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,60,0.671,0.742,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,0,0.699,0.861,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,0,0.699,0.861,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,55,0.6,0.528,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,55,0.6,0.528,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,1,0.757,0.688,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,1,0.757,0.688,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,60,0.671,0.742,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,60,0.671,0.742,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,0,0.699,0.861,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,0,0.699,0.861,False,1950
2018,Best Country Duo/Group Performance,1,Dan + Shay,Tequila,55,0.6,0.528,False,2010
1958,Best Rhythm & Blues Performance,1,The Champs,Tequila,55,0.6,0.528,False,1950
2019,Best Gospel Album,1,Gene Moore,Tunnel Vision,44,0.773,0.516,True,2010
2019,Best Gospel Album,1,Gene Moore,Tunnel Vision,45,0.532,0.886,False,2010
2019,Best Gospel Album,1,Gene Moore,Tunnel Vision,0,0.497,0.489,True,2010
2005,Best Country Song,1,,Bless The Broken Road,36,0.588,0.448,False,2000
2015,Best Country Duo/Group Performance,1,Little Big Town,Girl Crush,70,0.5,0.225,False,2010
2015,Best Country Song,1,,Girl Crush,70,0.5,0.225,False,2010
1997,Best Female Country Vocal Performance,1,Trisha Yearwood,How Do I Live,69,0.577,0.462,False,1990
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,71,0.652,0.767,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,20,0.519,0.961,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,78,0.56,0.872,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,0,0.569,0.899,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,78,0.56,0.872,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,0,0.569,0.899,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,78,0.56,0.872,False,2010
2019,Best Regional Roots Music Album,1,Ranky Tanky,Good Time,0,0.569,0.899,False,2010
2016,Best Country Solo Performance,1,Maren Morris,My Church,69,0.517,0.743,False,2010
2019,Record Of The Year,1,Ariana Grande,7 rings,84,0.778,0.317,True,2010
2019,Best Pop Solo Performance,1,Ariana Grande,7 rings,84,0.778,0.317,True,2010
2019,Record Of The Year,1,Ariana Grande,7 rings,84,0.778,0.317,True,2010
2019,Best Pop Solo Performance,1,Ariana Grande,7 rings,84,0.778,0.317,True,2010
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,0,0.703,0.66,False,2000
2000,Best R&B Song,1,,Say My Name,0,0.703,0.66,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,73,0.703,0.66,False,2000
2000,Best R&B Song,1,,Say My Name,73,0.703,0.66,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,0,0.798,0.975,False,2000
2000,Best R&B Song,1,,Say My Name,0,0.798,0.975,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,0,0.703,0.66,False,2000
2000,Best R&B Song,1,,Say My Name,0,0.703,0.66,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,73,0.703,0.66,False,2000
2000,Best R&B Song,1,,Say My Name,73,0.703,0.66,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,38,0.531,0.938,False,2000
2000,Best R&B Song,1,,Say My Name,38,0.531,0.938,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,61,0.843,0.712,False,2000
2000,Best R&B Song,1,,Say My Name,61,0.843,0.712,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,0,0.798,0.975,False,2000
2000,Best R&B Song,1,,Say My Name,0,0.798,0.975,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,0,0.703,0.66,False,2000
2000,Best R&B Song,1,,Say My Name,0,0.703,0.66,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,68,0.729,0.788,False,2000
2000,Best R&B Song,1,,Say My Name,68,0.729,0.788,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,66,0.534,0.754,False,2000
2000,Best R&B Song,1,,Say My Name,66,0.534,0.754,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,54,0.722,0.451,False,2000
2000,Best R&B Song,1,,Say My Name,54,0.722,0.451,False,2000
2000,Best R&B Performance By A Duo Or Group With Vocal,1,Destiny's Child,Say My Name,54,0.722,0.451,False,2000
2000,Best R&B Song,1,,Say My Name,54,0.722,0.451,False,2000
2016,Best Dance Recording,1,The Chainsmokers Featuring Daya,Don't Let Me Down,80,0.532,0.869,False,2010
2016,Best Dance Recording,1,The Chainsmokers Featuring Daya,Don't Let Me Down,80,0.532,0.869,False,2010
2016,Best Dance Recording,1,The Chainsmokers Featuring Daya,Don't Let Me Down,80,0.532,0.869,False,2010
2016,Best Dance Recording,1,The Chainsmokers Featuring Daya,Don't Let Me Down,80,0.532,0.869,False,2010
2009,Best Dance Recording,1,Lady Gaga,Poker Face,3,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,3,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,2,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,1,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,0,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,0,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,0,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,0,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,0,0.851,0.818,False,2000
2009,Best Dance Recording,1,Lady Gaga,Poker Face,8,0.907,0.878,False,2000
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,0,0.695,0.921,True,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,0,0.695,0.921,True,2010
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,0,0.693,0.924,False,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,0,0.693,0.924,False,2010
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,0,0.693,0.924,False,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,0,0.693,0.924,False,2010
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,0,0.693,0.924,False,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,0,0.693,0.924,False,2010
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,0,0.695,0.921,True,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,0,0.695,0.921,True,2010
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,65,0.545,0.927,False,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,65,0.545,0.927,False,2010
2010,Best Female Pop Vocal Performance,1,Lady Gaga,Bad Romance,65,0.545,0.927,False,2010
2010,Best Short Form Music Video,1,Lady Gaga,Bad Romance,65,0.545,0.927,False,2010
2019,Album Of The Year,1,Ariana Grande,"thank u, next",82,0.717,0.653,True,2010
2019,Best Pop Vocal Album,1,Ariana Grande,"thank u, next",82,0.717,0.653,True,2010
2019,Best Pop Duo/Group Performance,1,Jonas Brothers,Sucker,81,0.842,0.734,False,2010
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,60,0.701,0.966,False,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,72,0.696,0.734,False,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,60,0.715,0.605,True,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,26,0.577,0.918,True,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,17,0.583,0.917,True,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,75,0.814,0.813,False,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,63,0.595,0.804,False,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,75,0.814,0.813,False,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,75,0.814,0.813,False,1990
1997,Best Female Rock Vocal Performance,1,Fiona Apple,Criminal,26,0.577,0.918,True,1990
2009,Best Pop Performance By A Duo Or Group With Vocals,1,The Black Eyed Peas,I Gotta Feeling,1,0.746,0.793,False,2000
2009,Best Pop Performance By A Duo Or Group With Vocals,1,The Black Eyed Peas,I Gotta Feeling,1,0.746,0.793,False,2000
2009,Best Pop Performance By A Duo Or Group With Vocals,1,The Black Eyed Peas,I Gotta Feeling,1,0.746,0.793,False,2000
2009,Best Pop Performance By A Duo Or Group With Vocals,1,The Black Eyed Peas,I Gotta Feeling,0,0.746,0.793,False,2000
2009,Best Pop Performance By A Duo Or Group With Vocals,1,The Black Eyed Peas,I Gotta Feeling,0,0.746,0.793,False,2000
2006,Best Pop Performance By A Duo Or Group With Vocal,1,The Black Eyed Peas,My Humps,4,0.802,0.682,False,2000
2006,Best Pop Performance By A Duo Or Group With Vocal,1,The Black Eyed Peas,My Humps,67,0.862,0.79,False,2000
2006,Best Pop Performance By A Duo Or Group With Vocal,1,The Black Eyed Peas,My Humps,0,0.862,0.79,False,2000
2006,Best Pop Performance By A Duo Or Group With Vocal,1,The Black Eyed Peas,My Humps,67,0.862,0.79,False,2000
2006,Best Pop Performance By A Duo Or Group With Vocal,1,The Black Eyed Peas,My Humps,0,0.862,0.79,False,2000
1982,"Best Rock Vocal Performance, Male",1,John Cougar Mellencamp,Hurts So Good,69,0.675,0.609,False,1980
1982,"Best Rock Vocal Performance, Male",1,John Cougar Mellencamp,Hurts So Good,71,0.672,0.625,False,1980
1982,"Best Rock Vocal Performance, Male",1,John Cougar Mellencamp,Hurts So Good,69,0.675,0.609,False,1980
1982,"Best Rock Vocal Performance, Male",1,John Cougar Mellencamp,Hurts So Good,71,0.672,0.625,False,1980
2017,Song Of The Year,1,,That's What I Like,83,0.853,0.56,False,2010
2017,Best R&B Performance,1,Bruno Mars,That's What I Like,83,0.853,0.56,False,2010
2017,Best R&B Song,1,,That's What I Like,83,0.853,0.56,False,2010
2007,Best Country Performance By A Duo Or Group With Vocals,1,Eagles,How Long,73,0.845,0.561,False,2000
2007,Best Country Performance By A Duo Or Group With Vocals,1,Eagles,How Long,25,0.362,0.462,False,2000
2014,Best Classical Instrumental Solo,1,,Play,70,0.52,0.798,False,2010
2014,Best Classical Instrumental Solo,1,,Play,70,0.52,0.798,False,2010
